<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,18/09/18,10:53,109440,109480,109210,109220,224
SPFB.RTS-12.18,1,18/09/18,10:54,109240,109250,109030,109030,1433
SPFB.RTS-12.18,1,18/09/18,10:55,109040,109070,108920,109020,1025
SPFB.RTS-12.18,1,18/09/18,10:56,109010,109220,109010,109150,349
SPFB.RTS-12.18,1,18/09/18,10:57,109150,109210,109150,109160,130
SPFB.RTS-12.18,1,18/09/18,10:58,109150,109160,109110,109110,115
SPFB.RTS-12.18,1,18/09/18,10:59,109120,109120,109080,109100,134
SPFB.RTS-12.18,1,18/09/18,11:00,109090,109090,109060,109070,73
SPFB.RTS-12.18,1,18/09/18,11:01,109080,109100,109070,109100,68
SPFB.RTS-12.18,1,18/09/18,11:02,109110,109260,109090,109210,204
SPFB.RTS-12.18,1,18/09/18,11:03,109220,109240,109120,109170,180
SPFB.RTS-12.18,1,18/09/18,11:04,109140,109200,109140,109200,66
SPFB.RTS-12.18,1,18/09/18,11:05,109220,109250,109200,109210,55
SPFB.RTS-12.18,1,18/09/18,11:06,109180,109200,109160,109160,86
SPFB.RTS-12.18,1,18/09/18,11:07,109180,109200,109130,109130,144
SPFB.RTS-12.18,1,18/09/18,11:08,109130,109210,109110,109210,93
SPFB.RTS-12.18,1,18/09/18,11:09,109200,109200,109180,109180,12
SPFB.RTS-12.18,1,18/09/18,11:10,109180,109190,109170,109170,45
SPFB.RTS-12.18,1,18/09/18,11:11,109150,109190,109140,109180,126
SPFB.RTS-12.18,1,18/09/18,11:12,109180,109250,109180,109220,71
SPFB.RTS-12.18,1,18/09/18,11:13,109240,109290,109200,109240,194
SPFB.RTS-12.18,1,18/09/18,11:14,109220,109220,109150,109180,56
SPFB.RTS-12.18,1,18/09/18,11:15,109180,109180,109120,109130,1187
SPFB.RTS-12.18,1,18/09/18,11:16,109130,109170,109130,109150,61
SPFB.RTS-12.18,1,18/09/18,11:17,109140,109170,109140,109160,12
SPFB.RTS-12.18,1,18/09/18,11:18,109160,109190,109140,109150,69
SPFB.RTS-12.18,1,18/09/18,11:19,109120,109170,109110,109150,122
SPFB.RTS-12.18,1,18/09/18,11:20,109170,109180,109170,109170,50
SPFB.RTS-12.18,1,18/09/18,11:21,109150,109200,109150,109190,152
SPFB.RTS-12.18,1,18/09/18,11:22,109190,109190,109160,109170,97
SPFB.RTS-12.18,1,18/09/18,11:23,109160,109210,109160,109200,62
SPFB.RTS-12.18,1,18/09/18,11:24,109210,109290,109210,109270,160
SPFB.RTS-12.18,1,18/09/18,11:25,109270,109270,109200,109210,83
SPFB.RTS-12.18,1,18/09/18,11:26,109210,109240,109210,109230,77
SPFB.RTS-12.18,1,18/09/18,11:27,109240,109300,109240,109300,138
SPFB.RTS-12.18,1,18/09/18,11:28,109300,109300,109250,109250,195
SPFB.RTS-12.18,1,18/09/18,11:29,109260,109290,109240,109250,74
SPFB.RTS-12.18,1,18/09/18,11:30,109260,109340,109260,109340,74
SPFB.RTS-12.18,1,18/09/18,11:31,109340,109350,109260,109280,193
SPFB.RTS-12.18,1,18/09/18,11:32,109280,109280,109250,109250,44
SPFB.RTS-12.18,1,18/09/18,11:33,109260,109270,109240,109270,166
SPFB.RTS-12.18,1,18/09/18,11:34,109270,109310,109240,109240,96
SPFB.RTS-12.18,1,18/09/18,11:35,109250,109250,109230,109230,88
SPFB.RTS-12.18,1,18/09/18,11:36,109230,109280,109210,109280,158
SPFB.RTS-12.18,1,18/09/18,11:37,109280,109290,109250,109260,119
SPFB.RTS-12.18,1,18/09/18,11:38,109270,109290,109240,109290,93
SPFB.RTS-12.18,1,18/09/18,11:39,109290,109290,109230,109250,89
SPFB.RTS-12.18,1,18/09/18,11:40,109250,109280,109170,109170,163
SPFB.RTS-12.18,1,18/09/18,11:41,109180,109220,109180,109220,105
SPFB.RTS-12.18,1,18/09/18,11:42,109220,109350,109220,109340,98
SPFB.RTS-12.18,1,18/09/18,11:43,109340,109390,109320,109380,129
SPFB.RTS-12.18,1,18/09/18,11:44,109390,109400,109350,109380,200
SPFB.RTS-12.18,1,18/09/18,11:45,109390,109420,109340,109360,112
SPFB.RTS-12.18,1,18/09/18,11:46,109350,109420,109350,109400,114
SPFB.RTS-12.18,1,18/09/18,11:47,109390,109430,109390,109410,146
SPFB.RTS-12.18,1,18/09/18,11:48,109420,109440,109390,109420,127
SPFB.RTS-12.18,1,18/09/18,11:49,109420,109480,109390,109390,222
SPFB.RTS-12.18,1,18/09/18,11:50,109400,109420,109360,109420,83
SPFB.RTS-12.18,1,18/09/18,11:51,109420,109430,109350,109360,219
SPFB.RTS-12.18,1,18/09/18,11:52,109370,109430,109360,109410,59
SPFB.RTS-12.18,1,18/09/18,11:53,109430,109500,109430,109500,121
SPFB.RTS-12.18,1,18/09/18,11:54,109490,109490,109440,109440,66
SPFB.RTS-12.18,1,18/09/18,11:55,109450,109450,109410,109420,141
SPFB.RTS-12.18,1,18/09/18,11:56,109420,109540,109410,109430,1709
SPFB.RTS-12.18,1,18/09/18,11:57,109430,109480,109430,109480,162
SPFB.RTS-12.18,1,18/09/18,11:58,109470,109490,109430,109460,260
SPFB.RTS-12.18,1,18/09/18,11:59,109470,109480,109420,109440,152
SPFB.RTS-12.18,1,18/09/18,12:00,109420,109430,109380,109400,77
SPFB.RTS-12.18,1,18/09/18,12:01,109380,109410,109350,109350,159
SPFB.RTS-12.18,1,18/09/18,12:02,109340,109380,109340,109370,81
SPFB.RTS-12.18,1,18/09/18,12:03,109380,109490,109380,109480,147
SPFB.RTS-12.18,1,18/09/18,12:04,109480,109500,109460,109490,1098
SPFB.RTS-12.18,1,18/09/18,12:05,109500,109500,109460,109460,172
SPFB.RTS-12.18,1,18/09/18,12:06,109480,109550,109480,109540,491
SPFB.RTS-12.18,1,18/09/18,12:07,109560,109560,109520,109520,69
SPFB.RTS-12.18,1,18/09/18,12:08,109520,109590,109510,109580,168
SPFB.RTS-12.18,1,18/09/18,12:09,109580,109600,109570,109590,261
SPFB.RTS-12.18,1,18/09/18,12:10,109590,109620,109570,109600,216
SPFB.RTS-12.18,1,18/09/18,12:11,109600,109650,109600,109620,288
SPFB.RTS-12.18,1,18/09/18,12:12,109610,109660,109610,109650,346
SPFB.RTS-12.18,1,18/09/18,12:13,109650,109690,109640,109690,178
SPFB.RTS-12.18,1,18/09/18,12:14,109670,109690,109650,109680,138
SPFB.RTS-12.18,1,18/09/18,12:15,109680,109730,109680,109700,581
SPFB.RTS-12.18,1,18/09/18,12:16,109710,109750,109680,109690,278
SPFB.RTS-12.18,1,18/09/18,12:17,109670,109720,109650,109720,170
SPFB.RTS-12.18,1,18/09/18,12:18,109720,109750,109710,109730,127
SPFB.RTS-12.18,1,18/09/18,12:19,109730,109740,109660,109680,206
SPFB.RTS-12.18,1,18/09/18,12:20,109690,109730,109660,109680,139
SPFB.RTS-12.18,1,18/09/18,12:21,109680,109720,109660,109660,107
SPFB.RTS-12.18,1,18/09/18,12:22,109670,109670,109610,109610,197
SPFB.RTS-12.18,1,18/09/18,12:23,109610,109620,109600,109620,111
SPFB.RTS-12.18,1,18/09/18,12:24,109620,109620,109560,109590,152
SPFB.RTS-12.18,1,18/09/18,12:25,109570,109600,109550,109550,151
SPFB.RTS-12.18,1,18/09/18,12:26,109560,109590,109560,109570,171
SPFB.RTS-12.18,1,18/09/18,12:27,109560,109590,109560,109580,67
SPFB.RTS-12.18,1,18/09/18,12:28,109580,109580,109550,109580,140
SPFB.RTS-12.18,1,18/09/18,12:29,109580,109600,109570,109570,125
SPFB.RTS-12.18,1,18/09/18,12:30,109570,109570,109520,109530,159
SPFB.RTS-12.18,1,18/09/18,12:31,109540,109580,109540,109580,100
SPFB.RTS-12.18,1,18/09/18,12:32,109590,109610,109590,109610,77
SPFB.RTS-12.18,1,18/09/18,12:33,109610,109620,109550,109580,236
SPFB.RTS-12.18,1,18/09/18,12:34,109580,109580,109560,109570,88
SPFB.RTS-12.18,1,18/09/18,12:35,109570,109580,109570,109570,70
SPFB.RTS-12.18,1,18/09/18,12:36,109570,109570,109540,109540,118
SPFB.RTS-12.18,1,18/09/18,12:37,109520,109530,109510,109510,124
SPFB.RTS-12.18,1,18/09/18,12:38,109510,109520,109430,109440,270
SPFB.RTS-12.18,1,18/09/18,12:39,109440,109460,109410,109450,211
SPFB.RTS-12.18,1,18/09/18,12:40,109470,109500,109470,109470,75
SPFB.RTS-12.18,1,18/09/18,12:41,109470,109470,109390,109410,331
SPFB.RTS-12.18,1,18/09/18,12:42,109410,109420,109320,109330,333
SPFB.RTS-12.18,1,18/09/18,12:43,109320,109370,109300,109370,285
SPFB.RTS-12.18,1,18/09/18,12:44,109370,109410,109370,109390,182
SPFB.RTS-12.18,1,18/09/18,12:45,109400,109410,109350,109360,140
SPFB.RTS-12.18,1,18/09/18,12:46,109370,109430,109350,109410,630
SPFB.RTS-12.18,1,18/09/18,12:47,109410,109460,109400,109460,126
SPFB.RTS-12.18,1,18/09/18,12:48,109460,109510,109440,109500,261
SPFB.RTS-12.18,1,18/09/18,12:49,109500,109510,109490,109510,92
SPFB.RTS-12.18,1,18/09/18,12:50,109510,109550,109500,109540,132
SPFB.RTS-12.18,1,18/09/18,12:51,109550,109570,109530,109550,275
SPFB.RTS-12.18,1,18/09/18,12:52,109520,109560,109520,109550,101
SPFB.RTS-12.18,1,18/09/18,12:53,109560,109620,109560,109620,130
SPFB.RTS-12.18,1,18/09/18,12:54,109630,109660,109620,109620,173
SPFB.RTS-12.18,1,18/09/18,12:55,109620,109620,109570,109580,219
SPFB.RTS-12.18,1,18/09/18,12:56,109590,109600,109560,109560,472
SPFB.RTS-12.18,1,18/09/18,12:57,109570,109570,109550,109550,114
SPFB.RTS-12.18,1,18/09/18,12:58,109550,109560,109530,109550,100
SPFB.RTS-12.18,1,18/09/18,12:59,109560,109580,109540,109580,170
SPFB.RTS-12.18,1,18/09/18,13:00,109580,109580,109550,109570,123
SPFB.RTS-12.18,1,18/09/18,13:01,109570,109610,109550,109560,243
SPFB.RTS-12.18,1,18/09/18,13:02,109560,109560,109470,109470,304
SPFB.RTS-12.18,1,18/09/18,13:03,109470,109500,109470,109470,199
SPFB.RTS-12.18,1,18/09/18,13:04,109460,109570,109450,109530,210
SPFB.RTS-12.18,1,18/09/18,13:05,109520,109580,109520,109530,271
SPFB.RTS-12.18,1,18/09/18,13:06,109530,109530,109470,109480,213
SPFB.RTS-12.18,1,18/09/18,13:07,109470,109490,109440,109490,175
SPFB.RTS-12.18,1,18/09/18,13:08,109500,109540,109500,109520,71
SPFB.RTS-12.18,1,18/09/18,13:09,109520,109540,109460,109460,163
SPFB.RTS-12.18,1,18/09/18,13:10,109470,109500,109430,109440,233
SPFB.RTS-12.18,1,18/09/18,13:11,109450,109480,109430,109480,173
SPFB.RTS-12.18,1,18/09/18,13:12,109480,109480,109440,109440,156
SPFB.RTS-12.18,1,18/09/18,13:13,109440,109490,109440,109480,133
SPFB.RTS-12.18,1,18/09/18,13:14,109480,109510,109450,109450,219
SPFB.RTS-12.18,1,18/09/18,13:15,109440,109440,109410,109420,138
SPFB.RTS-12.18,1,18/09/18,13:16,109420,109480,109420,109470,167
SPFB.RTS-12.18,1,18/09/18,13:17,109460,109520,109430,109480,478
SPFB.RTS-12.18,1,18/09/18,13:18,109490,109500,109430,109430,156
SPFB.RTS-12.18,1,18/09/18,13:19,109440,109460,109440,109440,180
SPFB.RTS-12.18,1,18/09/18,13:20,109450,109480,109450,109470,189
SPFB.RTS-12.18,1,18/09/18,13:21,109460,109490,109400,109430,445
SPFB.RTS-12.18,1,18/09/18,13:22,109430,109540,109430,109500,316
SPFB.RTS-12.18,1,18/09/18,13:23,109490,109530,109490,109500,172
SPFB.RTS-12.18,1,18/09/18,13:24,109510,109510,109490,109510,132
SPFB.RTS-12.18,1,18/09/18,13:25,109510,109520,109490,109490,171
SPFB.RTS-12.18,1,18/09/18,13:26,109520,109540,109500,109510,192
SPFB.RTS-12.18,1,18/09/18,13:27,109510,109530,109500,109510,170
SPFB.RTS-12.18,1,18/09/18,13:28,109500,109520,109500,109520,126
SPFB.RTS-12.18,1,18/09/18,13:29,109520,109530,109510,109520,182
SPFB.RTS-12.18,1,18/09/18,13:30,109530,109560,109530,109540,84
SPFB.RTS-12.18,1,18/09/18,13:31,109540,109550,109530,109540,110
SPFB.RTS-12.18,1,18/09/18,13:32,109560,109560,109520,109540,180
SPFB.RTS-12.18,1,18/09/18,13:33,109550,109570,109550,109570,162
SPFB.RTS-12.18,1,18/09/18,13:34,109570,109570,109510,109570,150
SPFB.RTS-12.18,1,18/09/18,13:35,109570,109570,109510,109560,163
SPFB.RTS-12.18,1,18/09/18,13:36,109560,109600,109560,109570,198
SPFB.RTS-12.18,1,18/09/18,13:37,109550,109580,109540,109560,185
SPFB.RTS-12.18,1,18/09/18,13:38,109570,109570,109550,109560,143
SPFB.RTS-12.18,1,18/09/18,13:39,109570,109620,109570,109590,201
SPFB.RTS-12.18,1,18/09/18,13:40,109590,109610,109570,109580,166
SPFB.RTS-12.18,1,18/09/18,13:41,109580,109620,109570,109610,250
SPFB.RTS-12.18,1,18/09/18,13:42,109610,109630,109590,109600,149
SPFB.RTS-12.18,1,18/09/18,13:43,109610,109640,109610,109610,146
SPFB.RTS-12.18,1,18/09/18,13:44,109600,109610,109580,109600,139
SPFB.RTS-12.18,1,18/09/18,13:45,109600,109650,109600,109640,133
SPFB.RTS-12.18,1,18/09/18,13:46,109640,109650,109600,109620,119
SPFB.RTS-12.18,1,18/09/18,13:47,109620,109650,109620,109640,158
SPFB.RTS-12.18,1,18/09/18,13:48,109630,109680,109630,109670,102
SPFB.RTS-12.18,1,18/09/18,13:49,109680,109750,109680,109750,362
SPFB.RTS-12.18,1,18/09/18,13:50,109730,109730,109670,109680,73
SPFB.RTS-12.18,1,18/09/18,13:51,109670,109670,109650,109650,149
SPFB.RTS-12.18,1,18/09/18,13:52,109650,109700,109650,109680,156
SPFB.RTS-12.18,1,18/09/18,13:53,109710,109790,109710,109790,142
SPFB.RTS-12.18,1,18/09/18,13:54,109790,109790,109750,109760,219
SPFB.RTS-12.18,1,18/09/18,13:55,109750,109760,109750,109760,112
SPFB.RTS-12.18,1,18/09/18,13:56,109740,109750,109710,109720,192
SPFB.RTS-12.18,1,18/09/18,13:57,109740,109760,109720,109750,200
SPFB.RTS-12.18,1,18/09/18,13:58,109740,109780,109740,109760,62
SPFB.RTS-12.18,1,18/09/18,13:59,109760,109810,109760,109800,200
SPFB.RTS-12.18,1,18/09/18,14:00,109810,109910,109730,109810,609
SPFB.RTS-12.18,1,18/09/18,14:06,109830,109900,109830,109870,163
SPFB.RTS-12.18,1,18/09/18,14:07,109890,109940,109760,109900,479
SPFB.RTS-12.18,1,18/09/18,14:08,109900,109930,109870,109900,106
SPFB.RTS-12.18,1,18/09/18,14:09,109880,109890,109840,109880,256
SPFB.RTS-12.18,1,18/09/18,14:10,109880,109930,109870,109920,125
SPFB.RTS-12.18,1,18/09/18,14:11,109920,109920,109860,109870,69
SPFB.RTS-12.18,1,18/09/18,14:12,109880,109890,109850,109870,79
SPFB.RTS-12.18,1,18/09/18,14:13,109880,109890,109860,109860,62
SPFB.RTS-12.18,1,18/09/18,14:14,109880,109890,109860,109860,82
SPFB.RTS-12.18,1,18/09/18,14:15,109850,109860,109840,109840,91
SPFB.RTS-12.18,1,18/09/18,14:16,109840,109920,109840,109900,112
SPFB.RTS-12.18,1,18/09/18,14:17,109900,109920,109880,109910,87
SPFB.RTS-12.18,1,18/09/18,14:18,109910,109920,109890,109920,64
SPFB.RTS-12.18,1,18/09/18,14:19,109910,109920,109860,109870,184
SPFB.RTS-12.18,1,18/09/18,14:20,109870,109880,109860,109870,118
SPFB.RTS-12.18,1,18/09/18,14:21,109870,109870,109830,109840,233
SPFB.RTS-12.18,1,18/09/18,14:22,109840,109870,109840,109870,56
SPFB.RTS-12.18,1,18/09/18,14:23,109870,109890,109870,109870,114
SPFB.RTS-12.18,1,18/09/18,14:24,109890,109900,109870,109870,162
SPFB.RTS-12.18,1,18/09/18,14:25,109870,109950,109870,109940,180
SPFB.RTS-12.18,1,18/09/18,14:26,109950,109950,109880,109880,318
SPFB.RTS-12.18,1,18/09/18,14:27,109880,109910,109850,109860,163
SPFB.RTS-12.18,1,18/09/18,14:28,109850,109870,109770,109800,475
SPFB.RTS-12.18,1,18/09/18,14:29,109800,109880,109770,109830,277
SPFB.RTS-12.18,1,18/09/18,14:30,109830,109860,109830,109850,196
SPFB.RTS-12.18,1,18/09/18,14:31,109850,109890,109780,109810,417
SPFB.RTS-12.18,1,18/09/18,14:32,109810,109810,109790,109790,131
SPFB.RTS-12.18,1,18/09/18,14:33,109800,109820,109790,109800,167
SPFB.RTS-12.18,1,18/09/18,14:34,109810,109820,109800,109800,171
SPFB.RTS-12.18,1,18/09/18,14:35,109800,109820,109770,109810,257
SPFB.RTS-12.18,1,18/09/18,14:36,109800,109820,109800,109810,43
SPFB.RTS-12.18,1,18/09/18,14:37,109810,109840,109810,109820,163
SPFB.RTS-12.18,1,18/09/18,14:38,109820,109840,109810,109810,155
SPFB.RTS-12.18,1,18/09/18,14:39,109820,109820,109810,109810,107
SPFB.RTS-12.18,1,18/09/18,14:40,109810,109810,109800,109810,73
SPFB.RTS-12.18,1,18/09/18,14:41,109820,109820,109810,109810,82
SPFB.RTS-12.18,1,18/09/18,14:42,109820,109820,109740,109750,298
SPFB.RTS-12.18,1,18/09/18,14:43,109760,109800,109750,109800,54
SPFB.RTS-12.18,1,18/09/18,14:44,109820,109820,109780,109790,172
SPFB.RTS-12.18,1,18/09/18,14:45,109790,109810,109780,109790,170
SPFB.RTS-12.18,1,18/09/18,14:46,109780,109790,109780,109790,36
SPFB.RTS-12.18,1,18/09/18,14:47,109790,109790,109770,109790,94
SPFB.RTS-12.18,1,18/09/18,14:48,109790,109790,109770,109780,22
SPFB.RTS-12.18,1,18/09/18,14:49,109780,109780,109670,109710,408
SPFB.RTS-12.18,1,18/09/18,14:50,109710,109740,109700,109740,107
SPFB.RTS-12.18,1,18/09/18,14:51,109740,109750,109730,109740,119
SPFB.RTS-12.18,1,18/09/18,14:52,109740,109750,109730,109750,43
SPFB.RTS-12.18,1,18/09/18,14:53,109760,109760,109730,109750,68
SPFB.RTS-12.18,1,18/09/18,14:54,109740,109740,109730,109730,22
SPFB.RTS-12.18,1,18/09/18,14:55,109730,109740,109720,109730,159
SPFB.RTS-12.18,1,18/09/18,14:56,109740,109760,109740,109740,147
SPFB.RTS-12.18,1,18/09/18,14:57,109740,109770,109730,109770,71
SPFB.RTS-12.18,1,18/09/18,14:58,109770,109830,109770,109820,72
SPFB.RTS-12.18,1,18/09/18,14:59,109830,109840,109810,109810,92
SPFB.RTS-12.18,1,18/09/18,15:00,109820,109820,109800,109800,105
SPFB.RTS-12.18,1,18/09/18,15:01,109840,109840,109810,109820,8
SPFB.RTS-12.18,1,18/09/18,15:02,109830,109870,109820,109870,114
SPFB.RTS-12.18,1,18/09/18,15:03,109870,109900,109870,109870,38
SPFB.RTS-12.18,1,18/09/18,15:04,109880,109880,109860,109860,64
SPFB.RTS-12.18,1,18/09/18,15:05,109870,109870,109840,109840,14
SPFB.RTS-12.18,1,18/09/18,15:06,109850,109850,109810,109810,70
SPFB.RTS-12.18,1,18/09/18,15:07,109810,109820,109800,109810,80
SPFB.RTS-12.18,1,18/09/18,15:08,109820,109850,109820,109840,48
SPFB.RTS-12.18,1,18/09/18,15:09,109850,109880,109850,109850,88
SPFB.RTS-12.18,1,18/09/18,15:10,109860,109870,109810,109810,161
SPFB.RTS-12.18,1,18/09/18,15:11,109830,109860,109830,109840,28
SPFB.RTS-12.18,1,18/09/18,15:12,109850,109850,109810,109810,60
SPFB.RTS-12.18,1,18/09/18,15:13,109810,109810,109760,109760,73
SPFB.RTS-12.18,1,18/09/18,15:14,109790,109800,109760,109780,169
SPFB.RTS-12.18,1,18/09/18,15:15,109780,109810,109770,109810,48
SPFB.RTS-12.18,1,18/09/18,15:16,109810,109810,109800,109800,25
SPFB.RTS-12.18,1,18/09/18,15:17,109810,109850,109810,109850,173
SPFB.RTS-12.18,1,18/09/18,15:18,109860,109880,109830,109830,212
SPFB.RTS-12.18,1,18/09/18,15:19,109840,109850,109810,109810,265
SPFB.RTS-12.18,1,18/09/18,15:20,109830,109860,109820,109860,102
SPFB.RTS-12.18,1,18/09/18,15:21,109870,109870,109830,109830,101
SPFB.RTS-12.18,1,18/09/18,15:22,109820,109890,109820,109870,198
SPFB.RTS-12.18,1,18/09/18,15:23,109870,109880,109850,109860,113
SPFB.RTS-12.18,1,18/09/18,15:24,109860,109880,109850,109850,124
SPFB.RTS-12.18,1,18/09/18,15:25,109850,109860,109850,109860,77
SPFB.RTS-12.18,1,18/09/18,15:26,109860,109880,109850,109860,188
SPFB.RTS-12.18,1,18/09/18,15:27,109860,109860,109830,109840,91
SPFB.RTS-12.18,1,18/09/18,15:28,109850,109860,109840,109850,141
SPFB.RTS-12.18,1,18/09/18,15:29,109860,109870,109860,109870,84
SPFB.RTS-12.18,1,18/09/18,15:30,109880,109880,109840,109850,132
SPFB.RTS-12.18,1,18/09/18,15:31,109830,109870,109830,109860,104
SPFB.RTS-12.18,1,18/09/18,15:32,109870,109890,109850,109880,171
SPFB.RTS-12.18,1,18/09/18,15:33,109870,109960,109870,109930,327
SPFB.RTS-12.18,1,18/09/18,15:34,109930,109960,109900,109920,182
SPFB.RTS-12.18,1,18/09/18,15:35,109920,109940,109900,109900,119
SPFB.RTS-12.18,1,18/09/18,15:36,109900,109940,109900,109920,139
SPFB.RTS-12.18,1,18/09/18,15:37,109930,109940,109900,109900,122
SPFB.RTS-12.18,1,18/09/18,15:38,109910,109980,109910,109940,215
SPFB.RTS-12.18,1,18/09/18,15:39,109940,109950,109930,109950,204
SPFB.RTS-12.18,1,18/09/18,15:40,109970,109990,109960,109970,334
SPFB.RTS-12.18,1,18/09/18,15:41,109970,109980,109970,109980,75
SPFB.RTS-12.18,1,18/09/18,15:42,109990,110000,109980,110000,210
SPFB.RTS-12.18,1,18/09/18,15:43,110000,110000,109980,109990,150
SPFB.RTS-12.18,1,18/09/18,15:44,109990,110060,109990,110060,281
SPFB.RTS-12.18,1,18/09/18,15:45,110040,110070,110020,110060,156
SPFB.RTS-12.18,1,18/09/18,15:46,110060,110100,110030,110070,392
SPFB.RTS-12.18,1,18/09/18,15:47,110070,110100,110060,110100,182
SPFB.RTS-12.18,1,18/09/18,15:48,110100,110190,110080,110160,566
SPFB.RTS-12.18,1,18/09/18,15:49,110160,110200,110150,110160,465
SPFB.RTS-12.18,1,18/09/18,15:50,110170,110180,110160,110160,196
SPFB.RTS-12.18,1,18/09/18,15:51,110160,110300,110150,110230,684
SPFB.RTS-12.18,1,18/09/18,15:52,110220,110230,110160,110160,246
SPFB.RTS-12.18,1,18/09/18,15:53,110180,110320,110170,110280,425
SPFB.RTS-12.18,1,18/09/18,15:54,110280,110300,110200,110220,592
SPFB.RTS-12.18,1,18/09/18,15:55,110220,110240,110200,110200,270
SPFB.RTS-12.18,1,18/09/18,15:56,110220,110240,110200,110210,159
SPFB.RTS-12.18,1,18/09/18,15:57,110210,110230,110200,110200,92
SPFB.RTS-12.18,1,18/09/18,15:58,110200,110200,110170,110190,159
SPFB.RTS-12.18,1,18/09/18,15:59,110190,110240,110190,110200,234
SPFB.RTS-12.18,1,18/09/18,16:00,110200,110240,110200,110220,140
SPFB.RTS-12.18,1,18/09/18,16:01,110220,110260,110200,110220,262
SPFB.RTS-12.18,1,18/09/18,16:02,110220,110240,110180,110230,162
SPFB.RTS-12.18,1,18/09/18,16:03,110240,110250,110160,110250,276
SPFB.RTS-12.18,1,18/09/18,16:04,110230,110230,110140,110160,264
SPFB.RTS-12.18,1,18/09/18,16:05,110180,110210,110140,110150,156
SPFB.RTS-12.18,1,18/09/18,16:06,110130,110140,110110,110130,327
SPFB.RTS-12.18,1,18/09/18,16:07,110140,110160,110110,110120,119
SPFB.RTS-12.18,1,18/09/18,16:08,110110,110120,110020,110030,190
SPFB.RTS-12.18,1,18/09/18,16:09,110040,110080,110020,110050,184
SPFB.RTS-12.18,1,18/09/18,16:10,110040,110060,110020,110050,257
SPFB.RTS-12.18,1,18/09/18,16:11,110040,110050,110040,110050,107
SPFB.RTS-12.18,1,18/09/18,16:12,110050,110050,109980,109980,180
SPFB.RTS-12.18,1,18/09/18,16:13,109980,110030,109960,110010,341
SPFB.RTS-12.18,1,18/09/18,16:14,110010,110020,109950,109960,250
SPFB.RTS-12.18,1,18/09/18,16:15,109970,110030,109970,110030,174
SPFB.RTS-12.18,1,18/09/18,16:16,110030,110070,110010,110070,139
SPFB.RTS-12.18,1,18/09/18,16:17,110070,110090,110050,110050,375
SPFB.RTS-12.18,1,18/09/18,16:18,110030,110030,109970,109980,523
SPFB.RTS-12.18,1,18/09/18,16:19,109980,110010,109980,109990,229
SPFB.RTS-12.18,1,18/09/18,16:20,109990,110030,109990,110020,397
SPFB.RTS-12.18,1,18/09/18,16:21,110010,110010,109970,109970,254
SPFB.RTS-12.18,1,18/09/18,16:22,109970,109990,109970,109990,80
SPFB.RTS-12.18,1,18/09/18,16:23,110000,110020,109990,110020,194
SPFB.RTS-12.18,1,18/09/18,16:24,110030,110060,110020,110060,283
SPFB.RTS-12.18,1,18/09/18,16:25,110060,110100,110060,110090,219
SPFB.RTS-12.18,1,18/09/18,16:26,110080,110090,110010,110010,1065
SPFB.RTS-12.18,1,18/09/18,16:27,109990,110000,109900,109910,804
SPFB.RTS-12.18,1,18/09/18,16:28,109940,109960,109930,109960,141
SPFB.RTS-12.18,1,18/09/18,16:29,109970,109980,109960,109970,238
SPFB.RTS-12.18,1,18/09/18,16:30,109980,110040,109940,110040,179
SPFB.RTS-12.18,1,18/09/18,16:31,110030,110070,109980,110000,235
SPFB.RTS-12.18,1,18/09/18,16:32,110000,110020,109970,110020,100
SPFB.RTS-12.18,1,18/09/18,16:33,110010,110050,110010,110050,107
SPFB.RTS-12.18,1,18/09/18,16:34,110060,110100,110040,110070,366
SPFB.RTS-12.18,1,18/09/18,16:35,110070,110110,110060,110080,138
SPFB.RTS-12.18,1,18/09/18,16:36,110070,110130,110060,110060,313
SPFB.RTS-12.18,1,18/09/18,16:37,110100,110110,110070,110090,147
SPFB.RTS-12.18,1,18/09/18,16:38,110090,110120,110060,110060,236
SPFB.RTS-12.18,1,18/09/18,16:39,110070,110070,109980,110010,330
SPFB.RTS-12.18,1,18/09/18,16:40,110020,110160,110020,110120,134
SPFB.RTS-12.18,1,18/09/18,16:41,110150,110180,110110,110150,220
SPFB.RTS-12.18,1,18/09/18,16:42,110150,110190,110150,110180,284
SPFB.RTS-12.18,1,18/09/18,16:43,110200,110240,110120,110140,267
SPFB.RTS-12.18,1,18/09/18,16:44,110160,110210,110150,110200,224
SPFB.RTS-12.18,1,18/09/18,16:45,110200,110280,110200,110200,296
SPFB.RTS-12.18,1,18/09/18,16:46,110200,110250,110180,110220,181
SPFB.RTS-12.18,1,18/09/18,16:47,110210,110220,110190,110190,155
SPFB.RTS-12.18,1,18/09/18,16:48,110190,110230,110190,110190,219
SPFB.RTS-12.18,1,18/09/18,16:49,110190,110270,110190,110240,239
SPFB.RTS-12.18,1,18/09/18,16:50,110260,110270,110230,110260,157
SPFB.RTS-12.18,1,18/09/18,16:51,110260,110280,110210,110210,377
SPFB.RTS-12.18,1,18/09/18,16:52,110220,110300,110220,110220,185
SPFB.RTS-12.18,1,18/09/18,16:53,110230,110270,110210,110270,175
SPFB.RTS-12.18,1,18/09/18,16:54,110280,110280,110260,110260,159
